route,edition,resolution,scale,family,group,canonical_source_group,name,jp,ko,state,metadata_record,metadata_rect,metadata_third,logical_rect,logical_size,atlas_clip_rect,boundary_clipped,bc3_block_rect
base_low,base,low,1,base_detail,24,24,castle_info,城情報,성정보,4,165,"[316,804,96,88]",0,"[314,798,414,893]","[100,95]","[314,798,414,893]",False,"[78,199,104,224]"
base_low,base,low,1,base_detail,24,24,castle_info,城情報,성정보,5,166,"[420,804,96,88]",0,"[418,798,518,893]","[100,95]","[418,798,518,893]",False,"[104,199,130,224]"
base_low,base,low,1,base_detail,24,24,castle_info,城情報,성정보,6,167,"[524,804,96,88]",0,"[522,798,622,893]","[100,95]","[522,798,622,893]",False,"[130,199,156,224]"
base_low,base,low,1,base_detail,25,25,move,移動,이동,1,168,"[628,804,96,88]",0,"[626,798,726,893]","[100,95]","[626,798,726,893]",False,"[156,199,182,224]"
base_low,base,low,1,base_detail,25,25,move,移動,이동,2,169,"[732,804,96,88]",0,"[730,798,830,893]","[100,95]","[730,798,830,893]",False,"[182,199,208,224]"
base_low,base,low,1,base_detail,25,25,move,移動,이동,3,170,"[836,804,96,88]",0,"[834,798,934,893]","[100,95]","[834,798,934,893]",False,"[208,199,234,224]"
base_low,base,low,1,base_detail,25,25,move,移動,이동,4,171,"[940,804,96,88]",0,"[938,798,1038,893]","[100,95]","[938,798,1038,893]",False,"[234,199,260,224]"
base_low,base,low,1,base_detail,25,25,move,移動,이동,5,172,"[1044,804,96,88]",0,"[1042,798,1142,893]","[100,95]","[1042,798,1142,893]",False,"[260,199,286,224]"
base_low,base,low,1,base_detail,25,25,move,移動,이동,6,173,"[1148,804,96,88]",0,"[1146,798,1246,893]","[100,95]","[1146,798,1246,893]",False,"[286,199,312,224]"
base_low,base,low,1,base_detail,26,6,sortie,出陣,출진,1,174,"[1252,804,96,88]",0,"[1250,798,1350,893]","[100,95]","[1250,798,1350,893]",False,"[312,199,338,224]"
base_low,base,low,1,base_detail,26,6,sortie,出陣,출진,2,175,"[1356,804,96,88]",0,"[1354,798,1454,893]","[100,95]","[1354,798,1454,893]",False,"[338,199,364,224]"
base_low,base,low,1,base_detail,26,6,sortie,出陣,출진,3,176,"[1460,804,96,88]",0,"[1458,798,1558,893]","[100,95]","[1458,798,1558,893]",False,"[364,199,390,224]"
base_low,base,low,1,base_detail,26,6,sortie,出陣,출진,4,177,"[1564,804,96,88]",0,"[1562,798,1662,893]","[100,95]","[1562,798,1662,893]",False,"[390,199,416,224]"
base_low,base,low,1,base_detail,26,6,sortie,出陣,출진,5,178,"[1668,804,96,88]",0,"[1666,798,1766,893]","[100,95]","[1666,798,1766,893]",False,"[416,199,442,224]"
base_low,base,low,1,base_detail,26,6,sortie,出陣,출진,6,179,"[1772,804,96,88]",0,"[1770,798,1870,893]","[100,95]","[1770,798,1870,893]",False,"[442,199,468,224]"
base_low,base,low,1,base_detail,27,27,officer_info,武将情報,무장정보,1,180,"[1876,804,96,88]",0,"[1874,798,1974,893]","[100,95]","[1874,798,1974,893]",False,"[468,199,494,224]"
base_low,base,low,1,base_detail,27,27,officer_info,武将情報,무장정보,2,181,"[4,852,96,88]",0,"[2,846,102,941]","[100,95]","[2,846,102,941]",False,"[0,211,26,236]"
base_low,base,low,1,base_detail,27,27,officer_info,武将情報,무장정보,3,182,"[108,884,96,88]",0,"[106,878,206,973]","[100,95]","[106,878,206,973]",False,"[26,219,52,244]"
base_low,base,low,1,base_detail,27,27,officer_info,武将情報,무장정보,4,183,"[212,900,96,88]",0,"[210,894,310,989]","[100,95]","[210,894,310,989]",False,"[52,223,78,248]"
base_low,base,low,1,base_detail,27,27,officer_info,武将情報,무장정보,5,184,"[316,900,96,88]",0,"[314,894,414,989]","[100,95]","[314,894,414,989]",False,"[78,223,104,248]"
base_low,base,low,1,base_detail,27,27,officer_info,武将情報,무장정보,6,185,"[420,900,96,88]",0,"[418,894,518,989]","[100,95]","[418,894,518,989]",False,"[104,223,130,248]"
base_low,base,low,1,base_detail,28,28,summon,呼寄,호출,1,186,"[524,900,96,88]",0,"[522,894,622,989]","[100,95]","[522,894,622,989]",False,"[130,223,156,248]"
base_low,base,low,1,base_detail,28,28,summon,呼寄,호출,2,187,"[628,900,96,88]",0,"[626,894,726,989]","[100,95]","[626,894,726,989]",False,"[156,223,182,248]"
base_low,base,low,1,base_detail,28,28,summon,呼寄,호출,3,188,"[732,900,96,88]",0,"[730,894,830,989]","[100,95]","[730,894,830,989]",False,"[182,223,208,248]"
base_low,base,low,1,base_detail,28,28,summon,呼寄,호출,4,189,"[836,900,96,88]",0,"[834,894,934,989]","[100,95]","[834,894,934,989]",False,"[208,223,234,248]"
base_low,base,low,1,base_detail,28,28,summon,呼寄,호출,5,190,"[940,900,96,88]",0,"[938,894,1038,989]","[100,95]","[938,894,1038,989]",False,"[234,223,260,248]"
base_low,base,low,1,base_detail,28,28,summon,呼寄,호출,6,191,"[1044,900,96,88]",0,"[1042,894,1142,989]","[100,95]","[1042,894,1142,989]",False,"[260,223,286,248]"
base_low,base,low,1,base_detail,29,29,castle_town_facility,城下施設,성하시설,1,192,"[1148,900,96,88]",0,"[1146,894,1246,989]","[100,95]","[1146,894,1246,989]",False,"[286,223,312,248]"
base_low,base,low,1,base_detail,29,29,castle_town_facility,城下施設,성하시설,2,193,"[1252,900,96,88]",0,"[1250,894,1350,989]","[100,95]","[1250,894,1350,989]",False,"[312,223,338,248]"
base_low,base,low,1,base_detail,29,29,castle_town_facility,城下施設,성하시설,3,194,"[1356,900,96,88]",0,"[1354,894,1454,989]","[100,95]","[1354,894,1454,989]",False,"[338,223,364,248]"
base_low,base,low,1,base_detail,29,29,castle_town_facility,城下施設,성하시설,4,195,"[1460,900,96,88]",0,"[1458,894,1558,989]","[100,95]","[1458,894,1558,989]",False,"[364,223,390,248]"
base_low,base,low,1,base_detail,29,29,castle_town_facility,城下施設,성하시설,5,196,"[1564,900,96,88]",0,"[1562,894,1662,989]","[100,95]","[1562,894,1662,989]",False,"[390,223,416,248]"
base_low,base,low,1,base_detail,29,29,castle_town_facility,城下施設,성하시설,6,197,"[1668,900,96,88]",0,"[1666,894,1766,989]","[100,95]","[1666,894,1766,989]",False,"[416,223,442,248]"
base_low,base,low,1,base_detail,30,30,main_base,本拠,본거지,1,198,"[1772,900,96,88]",0,"[1770,894,1870,989]","[100,95]","[1770,894,1870,989]",False,"[442,223,468,248]"
base_low,base,low,1,base_detail,30,30,main_base,本拠,본거지,2,199,"[1876,900,96,88]",0,"[1874,894,1974,989]","[100,95]","[1874,894,1974,989]",False,"[468,223,494,248]"
base_low,base,low,1,base_detail,30,30,main_base,本拠,본거지,3,200,"[4,948,96,88]",0,"[2,942,102,1037]","[100,95]","[2,942,102,1037]",False,"[0,235,26,260]"
base_low,base,low,1,base_detail,30,30,main_base,本拠,본거지,4,201,"[108,980,96,88]",0,"[106,974,206,1069]","[100,95]","[106,974,206,1069]",False,"[26,243,52,268]"
base_low,base,low,1,base_detail,30,30,main_base,本拠,본거지,5,202,"[212,996,96,88]",0,"[210,990,310,1085]","[100,95]","[210,990,310,1085]",False,"[52,247,78,272]"
base_low,base,low,1,base_detail,30,30,main_base,本拠,본거지,6,203,"[316,996,96,88]",0,"[314,990,414,1085]","[100,95]","[314,990,414,1085]",False,"[78,247,104,272]"
base_low,base,low,1,base_detail,31,31,bulk_fief,一括知行,일괄지행,1,204,"[420,996,96,88]",0,"[418,990,518,1085]","[100,95]","[418,990,518,1085]",False,"[104,247,130,272]"
base_low,base,low,1,base_detail,31,31,bulk_fief,一括知行,일괄지행,2,205,"[524,996,96,88]",0,"[522,990,622,1085]","[100,95]","[522,990,622,1085]",False,"[130,247,156,272]"
base_low,base,low,1,base_detail,31,31,bulk_fief,一括知行,일괄지행,3,206,"[628,996,96,88]",0,"[626,990,726,1085]","[100,95]","[626,990,726,1085]",False,"[156,247,182,272]"
base_low,base,low,1,base_detail,31,31,bulk_fief,一括知行,일괄지행,4,207,"[732,996,96,88]",0,"[730,990,830,1085]","[100,95]","[730,990,830,1085]",False,"[182,247,208,272]"
base_low,base,low,1,base_detail,31,31,bulk_fief,一括知行,일괄지행,5,208,"[836,996,96,88]",0,"[834,990,934,1085]","[100,95]","[834,990,934,1085]",False,"[208,247,234,272]"
base_low,base,low,1,base_detail,31,31,bulk_fief,一括知行,일괄지행,6,209,"[940,996,96,88]",0,"[938,990,1038,1085]","[100,95]","[938,990,1038,1085]",False,"[234,247,260,272]"
base_low,base,low,1,base_detail,32,32,faction_info,勢力情報,세력정보,1,210,"[1044,996,96,88]",0,"[1042,990,1142,1085]","[100,95]","[1042,990,1142,1085]",False,"[260,247,286,272]"
base_low,base,low,1,base_detail,32,32,faction_info,勢力情報,세력정보,2,211,"[1148,996,96,88]",0,"[1146,990,1246,1085]","[100,95]","[1146,990,1246,1085]",False,"[286,247,312,272]"
base_low,base,low,1,base_detail,32,32,faction_info,勢力情報,세력정보,3,212,"[1252,996,96,88]",0,"[1250,990,1350,1085]","[100,95]","[1250,990,1350,1085]",False,"[312,247,338,272]"
base_low,base,low,1,base_detail,32,32,faction_info,勢力情報,세력정보,4,213,"[1356,996,96,88]",0,"[1354,990,1454,1085]","[100,95]","[1354,990,1454,1085]",False,"[338,247,364,272]"
base_low,base,low,1,base_detail,32,32,faction_info,勢力情報,세력정보,5,214,"[1460,996,96,88]",0,"[1458,990,1558,1085]","[100,95]","[1458,990,1558,1085]",False,"[364,247,390,272]"
base_low,base,low,1,base_detail,32,32,faction_info,勢力情報,세력정보,6,215,"[1564,996,96,88]",0,"[1562,990,1662,1085]","[100,95]","[1562,990,1662,1085]",False,"[390,247,416,272]"
base_low,base,low,1,base_detail,33,33,information,情報,정보,1,216,"[1668,996,96,88]",0,"[1666,990,1766,1085]","[100,95]","[1666,990,1766,1085]",False,"[416,247,442,272]"
base_low,base,low,1,base_detail,33,33,information,情報,정보,2,217,"[1772,996,96,88]",0,"[1770,990,1870,1085]","[100,95]","[1770,990,1870,1085]",False,"[442,247,468,272]"
base_low,base,low,1,base_detail,33,33,information,情報,정보,3,218,"[1876,996,96,88]",0,"[1874,990,1974,1085]","[100,95]","[1874,990,1974,1085]",False,"[468,247,494,272]"
base_low,base,low,1,base_detail,33,33,information,情報,정보,4,219,"[4,1044,96,88]",0,"[2,1038,102,1133]","[100,95]","[2,1038,102,1133]",False,"[0,259,26,284]"
base_low,base,low,1,base_detail,33,33,information,情報,정보,5,220,"[108,1076,96,88]",0,"[106,1070,206,1165]","[100,95]","[106,1070,206,1165]",False,"[26,267,52,292]"
base_low,base,low,1,base_detail,33,33,information,情報,정보,6,221,"[212,1092,96,88]",0,"[210,1086,310,1181]","[100,95]","[210,1086,310,1181]",False,"[52,271,78,296]"
base_low,base,low,1,base_detail,34,34,appointment,任命,임명,1,222,"[316,1092,96,88]",0,"[314,1086,414,1181]","[100,95]","[314,1086,414,1181]",False,"[78,271,104,296]"
base_low,base,low,1,base_detail,34,34,appointment,任命,임명,2,223,"[420,1092,96,88]",0,"[418,1086,518,1181]","[100,95]","[418,1086,518,1181]",False,"[104,271,130,296]"
base_low,base,low,1,base_detail,34,34,appointment,任命,임명,3,224,"[524,1092,96,88]",0,"[522,1086,622,1181]","[100,95]","[522,1086,622,1181]",False,"[130,271,156,296]"
base_low,base,low,1,base_detail,34,34,appointment,任命,임명,4,225,"[628,1092,96,88]",0,"[626,1086,726,1181]","[100,95]","[626,1086,726,1181]",False,"[156,271,182,296]"
base_low,base,low,1,base_detail,34,34,appointment,任命,임명,5,226,"[732,1092,96,88]",0,"[730,1086,830,1181]","[100,95]","[730,1086,830,1181]",False,"[182,271,208,296]"
base_low,base,low,1,base_detail,34,34,appointment,任命,임명,6,227,"[836,1092,96,88]",0,"[834,1086,934,1181]","[100,95]","[834,1086,934,1181]",False,"[208,271,234,296]"
base_low,base,low,1,base_detail,35,35,military,軍事,군사,1,228,"[940,1092,96,88]",0,"[938,1086,1038,1181]","[100,95]","[938,1086,1038,1181]",False,"[234,271,260,296]"
base_low,base,low,1,base_detail,35,35,military,軍事,군사,2,229,"[1044,1092,96,88]",0,"[1042,1086,1142,1181]","[100,95]","[1042,1086,1142,1181]",False,"[260,271,286,296]"
base_low,base,low,1,base_detail,35,35,military,軍事,군사,3,230,"[1148,1092,96,88]",0,"[1146,1086,1246,1181]","[100,95]","[1146,1086,1246,1181]",False,"[286,271,312,296]"
base_low,base,low,1,base_detail,35,35,military,軍事,군사,4,231,"[1252,1092,96,88]",0,"[1250,1086,1350,1181]","[100,95]","[1250,1086,1350,1181]",False,"[312,271,338,296]"
base_low,base,low,1,base_detail,35,35,military,軍事,군사,5,232,"[1356,1092,96,88]",0,"[1354,1086,1454,1181]","[100,95]","[1354,1086,1454,1181]",False,"[338,271,364,296]"
base_low,base,low,1,base_detail,35,35,military,軍事,군사,6,233,"[1460,1092,96,88]",0,"[1458,1086,1558,1181]","[100,95]","[1458,1086,1558,1181]",False,"[364,271,390,296]"
base_low,base,low,1,base_detail,36,36,domestic,内政,내정,1,234,"[1564,1092,96,88]",0,"[1562,1086,1662,1181]","[100,95]","[1562,1086,1662,1181]",False,"[390,271,416,296]"
base_low,base,low,1,base_detail,36,36,domestic,内政,내정,2,235,"[1668,1092,96,88]",0,"[1666,1086,1766,1181]","[100,95]","[1666,1086,1766,1181]",False,"[416,271,442,296]"
base_low,base,low,1,base_detail,36,36,domestic,内政,내정,3,236,"[1772,1092,96,88]",0,"[1770,1086,1870,1181]","[100,95]","[1770,1086,1870,1181]",False,"[442,271,468,296]"
base_low,base,low,1,base_detail,36,36,domestic,内政,내정,4,237,"[1876,1092,96,88]",0,"[1874,1086,1974,1181]","[100,95]","[1874,1086,1974,1181]",False,"[468,271,494,296]"
base_low,base,low,1,base_detail,36,36,domestic,内政,내정,5,238,"[4,1140,96,88]",0,"[2,1134,102,1229]","[100,95]","[2,1134,102,1229]",False,"[0,283,26,308]"
base_low,base,low,1,base_detail,36,36,domestic,内政,내정,6,239,"[108,1172,96,88]",0,"[106,1166,206,1261]","[100,95]","[106,1166,206,1261]",False,"[26,291,52,316]"
base_low,base,low,1,base_detail,37,37,domain_policy,領内諸策,영지계책,1,240,"[212,1188,96,88]",0,"[210,1182,310,1277]","[100,95]","[210,1182,310,1277]",False,"[52,295,78,320]"
base_low,base,low,1,base_detail,37,37,domain_policy,領内諸策,영지계책,2,241,"[316,1188,96,88]",0,"[314,1182,414,1277]","[100,95]","[314,1182,414,1277]",False,"[78,295,104,320]"
base_low,base,low,1,base_detail,37,37,domain_policy,領内諸策,영지계책,3,242,"[420,1188,96,88]",0,"[418,1182,518,1277]","[100,95]","[418,1182,518,1277]",False,"[104,295,130,320]"
base_low,base,low,1,base_detail,37,37,domain_policy,領内諸策,영지계책,4,243,"[524,1188,96,88]",0,"[522,1182,622,1277]","[100,95]","[522,1182,622,1277]",False,"[130,295,156,320]"
base_low,base,low,1,base_detail,37,37,domain_policy,領内諸策,영지계책,5,244,"[628,1188,96,88]",0,"[626,1182,726,1277]","[100,95]","[626,1182,726,1277]",False,"[156,295,182,320]"
base_low,base,low,1,base_detail,37,37,domain_policy,領内諸策,영지계책,6,245,"[732,1188,96,88]",0,"[730,1182,830,1277]","[100,95]","[730,1182,830,1277]",False,"[182,295,208,320]"
base_low,base,low,1,base_detail,38,38,scheme,調略,조략,1,246,"[836,1188,96,88]",0,"[834,1182,934,1277]","[100,95]","[834,1182,934,1277]",False,"[208,295,234,320]"
base_low,base,low,1,base_detail,38,38,scheme,調略,조략,2,247,"[940,1188,96,88]",0,"[938,1182,1038,1277]","[100,95]","[938,1182,1038,1277]",False,"[234,295,260,320]"
base_low,base,low,1,base_detail,38,38,scheme,調略,조략,3,248,"[1044,1188,96,88]",0,"[1042,1182,1142,1277]","[100,95]","[1042,1182,1142,1277]",False,"[260,295,286,320]"
base_low,base,low,1,base_detail,38,38,scheme,調略,조략,4,249,"[1148,1188,96,88]",0,"[1146,1182,1246,1277]","[100,95]","[1146,1182,1246,1277]",False,"[286,295,312,320]"
base_low,base,low,1,base_detail,38,38,scheme,調略,조략,5,250,"[1252,1188,96,88]",0,"[1250,1182,1350,1277]","[100,95]","[1250,1182,1350,1277]",False,"[312,295,338,320]"
base_low,base,low,1,base_detail,38,38,scheme,調略,조략,6,251,"[1356,1188,96,88]",0,"[1354,1182,1454,1277]","[100,95]","[1354,1182,1454,1277]",False,"[338,295,364,320]"
base_low,base,low,1,base_detail,39,2,fief,知行,지행,1,282,"[628,1380,96,88]",0,"[626,1374,726,1469]","[100,95]","[626,1374,726,1469]",False,"[156,343,182,368]"
base_low,base,low,1,base_detail,39,2,fief,知行,지행,2,283,"[732,1380,96,88]",0,"[730,1374,830,1469]","[100,95]","[730,1374,830,1469]",False,"[182,343,208,368]"
base_low,base,low,1,base_detail,39,2,fief,知行,지행,3,284,"[836,1380,96,88]",0,"[834,1374,934,1469]","[100,95]","[834,1374,934,1469]",False,"[208,343,234,368]"
base_low,base,low,1,base_detail,39,2,fief,知行,지행,4,285,"[940,1380,96,88]",0,"[938,1374,1038,1469]","[100,95]","[938,1374,1038,1469]",False,"[234,343,260,368]"
base_low,base,low,1,base_detail,39,2,fief,知行,지행,5,286,"[1044,1380,96,88]",0,"[1042,1374,1142,1469]","[100,95]","[1042,1374,1142,1469]",False,"[260,343,286,368]"
base_low,base,low,1,base_detail,39,2,fief,知行,지행,6,287,"[1148,1380,96,88]",0,"[1146,1374,1246,1469]","[100,95]","[1146,1374,1246,1469]",False,"[286,343,312,368]"
base_low,base,low,1,base_detail,40,40,transfer_fief,転封,전봉,1,288,"[1252,1380,96,88]",0,"[1250,1374,1350,1469]","[100,95]","[1250,1374,1350,1469]",False,"[312,343,338,368]"
base_low,base,low,1,base_detail,40,40,transfer_fief,転封,전봉,2,289,"[1356,1380,96,88]",0,"[1354,1374,1454,1469]","[100,95]","[1354,1374,1454,1469]",False,"[338,343,364,368]"
base_low,base,low,1,base_detail,40,40,transfer_fief,転封,전봉,3,290,"[1460,1380,96,88]",0,"[1458,1374,1558,1469]","[100,95]","[1458,1374,1558,1469]",False,"[364,343,390,368]"
base_low,base,low,1,base_detail,40,40,transfer_fief,転封,전봉,4,291,"[1564,1380,96,88]",0,"[1562,1374,1662,1469]","[100,95]","[1562,1374,1662,1469]",False,"[390,343,416,368]"
base_low,base,low,1,base_detail,40,40,transfer_fief,転封,전봉,5,292,"[1668,1380,96,88]",0,"[1666,1374,1766,1469]","[100,95]","[1666,1374,1766,1469]",False,"[416,343,442,368]"
base_low,base,low,1,base_detail,40,40,transfer_fief,転封,전봉,6,293,"[1772,1380,96,88]",0,"[1770,1374,1870,1469]","[100,95]","[1770,1374,1870,1469]",False,"[442,343,468,368]"
base_low,base,low,1,base_detail,41,3,magistrate,代官,대관,1,294,"[1876,1380,96,88]",0,"[1874,1374,1974,1469]","[100,95]","[1874,1374,1974,1469]",False,"[468,343,494,368]"
base_low,base,low,1,base_detail,41,3,magistrate,代官,대관,2,295,"[4,1428,96,88]",0,"[2,1422,102,1517]","[100,95]","[2,1422,102,1517]",False,"[0,355,26,380]"
base_low,base,low,1,base_detail,41,3,magistrate,代官,대관,3,296,"[108,1460,96,88]",0,"[106,1454,206,1549]","[100,95]","[106,1454,206,1549]",False,"[26,363,52,388]"
base_low,base,low,1,base_detail,41,3,magistrate,代官,대관,4,297,"[212,1476,96,88]",0,"[210,1470,310,1565]","[100,95]","[210,1470,310,1565]",False,"[52,367,78,392]"
base_low,base,low,1,base_detail,41,3,magistrate,代官,대관,5,298,"[316,1476,96,88]",0,"[314,1470,414,1565]","[100,95]","[314,1470,414,1565]",False,"[78,367,104,392]"
base_low,base,low,1,base_detail,41,3,magistrate,代官,대관,6,299,"[420,1476,96,88]",0,"[418,1470,518,1565]","[100,95]","[418,1470,518,1565]",False,"[104,367,130,392]"
base_low,base,low,1,base_detail,42,6,sortie,出陣,출진,1,300,"[524,1476,96,88]",0,"[522,1470,622,1565]","[100,95]","[522,1470,622,1565]",False,"[130,367,156,392]"
base_low,base,low,1,base_detail,42,6,sortie,出陣,출진,2,301,"[628,1476,96,88]",0,"[626,1470,726,1565]","[100,95]","[626,1470,726,1565]",False,"[156,367,182,392]"
base_low,base,low,1,base_detail,42,6,sortie,出陣,출진,3,302,"[732,1476,96,88]",0,"[730,1470,830,1565]","[100,95]","[730,1470,830,1565]",False,"[182,367,208,392]"
base_low,base,low,1,base_detail,42,6,sortie,出陣,출진,4,303,"[836,1476,96,88]",0,"[834,1470,934,1565]","[100,95]","[834,1470,934,1565]",False,"[208,367,234,392]"
base_low,base,low,1,base_detail,42,6,sortie,出陣,출진,5,304,"[940,1476,96,88]",0,"[938,1470,1038,1565]","[100,95]","[938,1470,1038,1565]",False,"[234,367,260,392]"
base_low,base,low,1,base_detail,42,6,sortie,出陣,출진,6,305,"[1044,1476,96,88]",0,"[1042,1470,1142,1565]","[100,95]","[1042,1470,1142,1565]",False,"[260,367,286,392]"
base_low,base,low,1,base_detail,43,43,capture_target,攻略目標,공략목표,1,306,"[1148,1476,96,88]",0,"[1146,1470,1246,1565]","[100,95]","[1146,1470,1246,1565]",False,"[286,367,312,392]"
base_low,base,low,1,base_detail,43,43,capture_target,攻略目標,공략목표,2,307,"[1252,1476,96,88]",0,"[1250,1470,1350,1565]","[100,95]","[1250,1470,1350,1565]",False,"[312,367,338,392]"
base_low,base,low,1,base_detail,43,43,capture_target,攻略目標,공략목표,3,308,"[1356,1476,96,88]",0,"[1354,1470,1454,1565]","[100,95]","[1354,1470,1454,1565]",False,"[338,367,364,392]"
base_low,base,low,1,base_detail,43,43,capture_target,攻略目標,공략목표,4,309,"[1460,1476,96,88]",0,"[1458,1470,1558,1565]","[100,95]","[1458,1470,1558,1565]",False,"[364,367,390,392]"
base_low,base,low,1,base_detail,43,43,capture_target,攻略目標,공략목표,5,310,"[1564,1476,96,88]",0,"[1562,1470,1662,1565]","[100,95]","[1562,1470,1662,1565]",False,"[390,367,416,392]"
base_low,base,low,1,base_detail,43,43,capture_target,攻略目標,공략목표,6,311,"[1668,1476,96,88]",0,"[1666,1470,1766,1565]","[100,95]","[1666,1470,1766,1565]",False,"[416,367,442,392]"
base_low,base,low,1,base_detail,44,38,scheme,調略,조략,1,312,"[1772,1476,96,88]",0,"[1770,1470,1870,1565]","[100,95]","[1770,1470,1870,1565]",False,"[442,367,468,392]"
base_low,base,low,1,base_detail,44,38,scheme,調略,조략,2,313,"[1876,1476,96,88]",0,"[1874,1470,1974,1565]","[100,95]","[1874,1470,1974,1565]",False,"[468,367,494,392]"
base_low,base,low,1,base_detail,44,38,scheme,調略,조략,3,314,"[4,1524,96,88]",0,"[2,1518,102,1613]","[100,95]","[2,1518,102,1613]",False,"[0,379,26,404]"
base_low,base,low,1,base_detail,44,38,scheme,調略,조략,4,315,"[108,1556,96,88]",0,"[106,1550,206,1645]","[100,95]","[106,1550,206,1645]",False,"[26,387,52,412]"
base_low,base,low,1,base_detail,44,38,scheme,調略,조략,5,316,"[212,1572,96,88]",0,"[210,1566,310,1661]","[100,95]","[210,1566,310,1661]",False,"[52,391,78,416]"
base_low,base,low,1,base_detail,44,38,scheme,調略,조략,6,317,"[316,1572,96,88]",0,"[314,1566,414,1661]","[100,95]","[314,1566,414,1661]",False,"[78,391,104,416]"
base_low,base,low,1,base_detail,45,29,castle_town_facility,城下施設,성하시설,1,318,"[420,1572,96,88]",0,"[418,1566,518,1661]","[100,95]","[418,1566,518,1661]",False,"[104,391,130,416]"
base_low,base,low,1,base_detail,45,29,castle_town_facility,城下施設,성하시설,2,319,"[524,1572,96,88]",0,"[522,1566,622,1661]","[100,95]","[522,1566,622,1661]",False,"[130,391,156,416]"
base_low,base,low,1,base_detail,45,29,castle_town_facility,城下施設,성하시설,3,320,"[628,1572,96,88]",0,"[626,1566,726,1661]","[100,95]","[626,1566,726,1661]",False,"[156,391,182,416]"
base_low,base,low,1,base_detail,45,29,castle_town_facility,城下施設,성하시설,4,321,"[732,1572,96,88]",0,"[730,1566,830,1661]","[100,95]","[730,1566,830,1661]",False,"[182,391,208,416]"
base_low,base,low,1,base_detail,45,29,castle_town_facility,城下施設,성하시설,5,322,"[836,1572,96,88]",0,"[834,1566,934,1661]","[100,95]","[834,1566,934,1661]",False,"[208,391,234,416]"
base_low,base,low,1,base_detail,45,29,castle_town_facility,城下施設,성하시설,6,323,"[940,1572,96,88]",0,"[938,1566,1038,1661]","[100,95]","[938,1566,1038,1661]",False,"[234,391,260,416]"
base_low,base,low,1,base_detail,46,4,county_develop,郡開発,군개발,1,324,"[1044,1572,96,88]",0,"[1042,1566,1142,1661]","[100,95]","[1042,1566,1142,1661]",False,"[260,391,286,416]"
base_low,base,low,1,base_detail,46,4,county_develop,郡開発,군개발,2,325,"[1148,1572,96,88]",0,"[1146,1566,1246,1661]","[100,95]","[1146,1566,1246,1661]",False,"[286,391,312,416]"
base_low,base,low,1,base_detail,46,4,county_develop,郡開発,군개발,3,326,"[1252,1572,96,88]",0,"[1250,1566,1350,1661]","[100,95]","[1250,1566,1350,1661]",False,"[312,391,338,416]"
base_low,base,low,1,base_detail,46,4,county_develop,郡開発,군개발,4,327,"[1356,1572,96,88]",0,"[1354,1566,1454,1661]","[100,95]","[1354,1566,1454,1661]",False,"[338,391,364,416]"
base_low,base,low,1,base_detail,46,4,county_develop,郡開発,군개발,5,328,"[1460,1572,96,88]",0,"[1458,1566,1558,1661]","[100,95]","[1458,1566,1558,1661]",False,"[364,391,390,416]"
base_low,base,low,1,base_detail,46,4,county_develop,郡開発,군개발,6,329,"[1564,1572,96,88]",0,"[1562,1566,1662,1661]","[100,95]","[1562,1566,1662,1661]",False,"[390,391,416,416]"
base_low,base,low,1,base_detail,47,37,domain_policy,領内諸策,영지계책,1,330,"[1668,1572,96,88]",0,"[1666,1566,1766,1661]","[100,95]","[1666,1566,1766,1661]",False,"[416,391,442,416]"
base_low,base,low,1,base_detail,47,37,domain_policy,領内諸策,영지계책,2,331,"[1772,1572,96,88]",0,"[1770,1566,1870,1661]","[100,95]","[1770,1566,1870,1661]",False,"[442,391,468,416]"
base_low,base,low,1,base_detail,47,37,domain_policy,領内諸策,영지계책,3,332,"[1876,1572,96,88]",0,"[1874,1566,1974,1661]","[100,95]","[1874,1566,1974,1661]",False,"[468,391,494,416]"
base_low,base,low,1,base_detail,47,37,domain_policy,領内諸策,영지계책,4,333,"[4,1620,96,88]",0,"[2,1614,102,1709]","[100,95]","[2,1614,102,1709]",False,"[0,403,26,428]"
base_low,base,low,1,base_detail,47,37,domain_policy,領内諸策,영지계책,5,334,"[108,1652,96,88]",0,"[106,1646,206,1741]","[100,95]","[106,1646,206,1741]",False,"[26,411,52,436]"
base_low,base,low,1,base_detail,47,37,domain_policy,領内諸策,영지계책,6,335,"[212,1668,96,88]",0,"[210,1662,310,1757]","[100,95]","[210,1662,310,1757]",False,"[52,415,78,440]"
base_low,base,low,1,base_detail,48,48,friendship,親善,친선,1,336,"[316,1668,96,88]",0,"[314,1662,414,1757]","[100,95]","[314,1662,414,1757]",False,"[78,415,104,440]"
base_low,base,low,1,base_detail,48,48,friendship,親善,친선,2,337,"[420,1668,96,88]",0,"[418,1662,518,1757]","[100,95]","[418,1662,518,1757]",False,"[104,415,130,440]"
base_low,base,low,1,base_detail,48,48,friendship,親善,친선,3,338,"[524,1668,96,88]",0,"[522,1662,622,1757]","[100,95]","[522,1662,622,1757]",False,"[130,415,156,440]"
base_low,base,low,1,base_detail,48,48,friendship,親善,친선,4,339,"[628,1668,96,88]",0,"[626,1662,726,1757]","[100,95]","[626,1662,726,1757]",False,"[156,415,182,440]"
